D,Q,PPV_obs,PPV_true
868.7484140587472,201.40097356730772,0.007740866783277307,0.021564373581392366
252.39432964933738,412.5927037741885,14.947566357175992,6.028424246461374
1187.1220737061633,227.3555901054517,0.0008815071238481848,0.002934609485932775
654.9308121699942,237.14807620795972,0.08447979138217193,0.11249159259754071
70.7697669552085,565.3570132101337,81.86333980181685,147.09857042256297
1827.9972604537702,366.57315458785604,0.00010310194223483855,8.747889548573854e-05
828.6315571420693,954.9031351040461,0.05203055800881251,0.09872332807456799
908.4314861849593,320.7508870515575,0.01822076210251278,0.023889889735722872
80.20763844526579,670.0965136007209,103.90281062865486,131.5761854387004
263.3390691539286,414.71722337006594,2.569119801044629,5.354573779685563
196.34085768987373,594.3928009401184,25.938676901467755,15.968871611674018
1526.5221640386692,532.9728997877065,0.0009022987560969029,0.0007109181513820583
537.6263585856888,423.58202954489,0.4036798120572522,0.44108427835636954
1040.1200480140585,1004.9274374027765,0.016144247080031832,0.024829242751053505
256.65288582433624,334.7238172516345,10.77945272633201,4.860288343887604
115.61656680118628,248.0852302102003,21.90534852693175,27.731392529217178
386.765834782595,614.236938758086,1.5735652128126845,2.1383642528332456
63.27163789991355,832.4077625320276,276.4326303312968,248.95623296286888
1058.972768985217,193.60509507948194,0.03207650838621686,0.005879885290343256
513.9658529221635,406.19805083340395,0.13505314880477173,0.515957606330577
819.3548761732574,905.4721319560491,0.21790346780866435,0.10090659262669804
184.9021128309397,699.1378727576,3.191691345234592,21.194085137370838
1795.0910139142911,1083.8085325400646,0.0003140326951251146,0.0002527052896898159
1348.3530448761062,471.0072871804055,0.009248172039334592,0.0019142828985954268
883.0535949590769,594.4405925241053,0.07578586958876792,0.0464902834999521
102.51629235975628,311.21345010339127,51.032816390809415,43.0276875889112
279.69522463101436,1000.343976297906,5.174329459520341,9.062628745860383
58.768724494968836,349.3463622743565,147.57784572515118,143.0663635960886
88.3387046388594,685.2210239700985,85.64649555152128,110.19936378400033
621.2342687746157,373.41276058336535,0.09492607950869866,0.2083199431686218
780.0521844276473,497.65652601798405,0.061599045178678896,0.08231241818508603
1774.102214066424,662.3813273893801,0.0002352034697409465,0.0001928803035386282
166.32662484772902,452.2264001993085,9.027246883193436,19.44256051105288
196.09597418577633,929.7182835412508,10.231321125205193,22.913712593504055
282.6354176378967,384.49745826809175,1.0487023979194359,4.086942052592855
100.58066165296049,580.6958249320292,109.0432077603269,73.77494527636843
80.7443327605301,334.5110918221173,128.47752949612607,74.47256178376986
289.1197996861282,376.81891836821757,4.733213064539836,3.754457581605548
115.47617609249546,399.21309208731304,106.80021440574633,40.68215081494475
591.6327504944725,226.03304777415565,0.19084531521053938,0.174791807598558
250.7919566028025,212.50949546404524,5.3437056165718175,3.6107243768829558
1078.8732567710836,602.5593136805594,0.017363601547054804,0.012814005141598233
661.9675606103799,589.641751536815,0.20188938116798746,0.22124262474391726
158.2705469231476,597.584341305106,16.108211808009692,27.389261493403524
1077.2094000570523,186.55689577757124,0.0464102435773079,0.005070135716712822
973.3091001725672,325.07050643948077,0.009948746672494601,0.015633210983321096
208.8014993433617,257.4985677984935,3.577944579253736,6.963388482302279
144.8401360283764,736.1953016888648,61.5637566833984,39.887520613898765
619.9672459722211,854.7348882861929,0.5247997404315585,0.4079572247995028
83.72629374507682,281.31502452466896,14.792924706985632,60.276394156806234
104.52855276110303,602.9512586881511,215.388848060088,70.08906116056765
51.376533989563626,227.49256919344907,118.86675986013935,130.60764806668232
911.318246263252,296.19345527637233,0.007237620957299965,0.021981993711143656
580.8994454510836,231.35111804618847,0.6352025775093477,0.19347723430207445
674.0424441159133,300.71417564314936,0.22073319699088545,0.11807017453713074
890.7272707634119,610.515256438237,0.012728392602394162,0.045077224911233386
271.7569174785775,935.1878582446775,55.32474410853901,9.356183114670566
407.49991247147364,259.70448923817924,1.7210679804104436,0.8906067104350136
83.74004345915102,480.1885206812705,91.48507810091827,92.4226421685449
76.28761768901104,640.6933316981706,687.9259935534253,140.25503711498223
588.5612257492278,1010.1458584885709,0.6952797257273877,0.5928944938274422
284.2460172732183,543.0669355908915,5.149015576749279,5.295665317821411
402.2649154963394,285.63880773997363,0.5204076875084885,1.0071830309662173
840.5122883024444,558.4361270370015,0.10593384475764271,0.05920253452582572
519.7886960430483,321.52672345774823,0.6575233854348446,0.40824903303903665
385.3340740109587,1053.4810582918465,3.3851347578516675,3.3358034869705917
393.4172727400668,371.0786606765629,0.6103895439156255,1.3449117867181533
153.4321235304079,622.4451228137729,34.69366839701556,30.466488723598268
56.019860642252105,187.72934994853446,88.85890133344616,95.28272448759972
250.39027730593844,371.3375615098839,1.4940746460904328,5.668822181964568
110.34369516261359,877.4295564790293,19.34402051608855,84.28430823838995
225.66146317756903,543.231085286089,18.074340097959084,10.271159091644304
1164.5896456826415,402.0360217588362,0.0003961471342868083,0.005343702311745336
118.51002644461131,979.5618453168933,96.79791175038345,78.82379310632989
61.99754524033524,844.5140060771703,162.33521773479168,261.8433699366665
141.17697757458788,322.5319547025217,80.9132429395317,21.870329458125717
147.68106559704037,482.3396822699469,16.593884124044592,27.180570830715375
574.6454471397136,436.85090273199665,0.6531177775285699,0.3377389509158986
390.2733798305669,565.2748303519595,1.3030266855814945,1.93789749377235
901.2016172583964,329.5521235310264,0.028725734743061355,0.02563722119487361
579.7491879423641,280.0573559492805,0.4752140457518781,0.22744962703557933
223.88558699356892,939.1657639634892,10.239681779565878,16.261921315741496
1007.1159979090579,958.4046076984048,0.08042051565764348,0.02968715405988816
92.57007997958578,828.3724446621355,43.13580025862775,116.51862854337558
54.36959626152225,1057.4473382120316,539.3819879900965,401.75047016637615
69.69988786421017,693.3066685834223,448.84477916996525,178.40163801060515
718.1795247966172,718.443871512024,0.33225100872333696,0.1717179391112122
274.74198762154475,715.7477072201929,49.70681658082181,7.313318965039436
90.64358405928951,429.62333542524635,33.53703781441498,71.95851351799921
317.4488750485943,411.2432535788885,0.7576939581328613,3.0091977870687248
87.69667556311535,278.04764980810336,20.11122191769905,54.35915649407727
652.4046058209428,578.3328830569617,0.4527352255119942,0.23389326923125867
259.26215304535106,303.887546361462,7.188421615155215,4.369063518652478
203.88668584144767,287.03899352759436,8.957503128612249,8.086814209040776
152.05841500361666,519.8865309414026,8.766104860210536,26.946397452361253
511.3526724335812,378.0662712055129,1.0713731528118209,0.4976162172149683
189.9395969331353,267.49773054719606,2.69725115097467,9.179180585607094
69.08606125319365,788.479865859845,641.0560033610072,201.1734033674835
77.27206864443397,854.6413177395882,2998.8025145146516,172.17818553640214
1737.7518857455184,243.8397372627237,0.0001550785880571152,0.00010749892651167491
1427.482450785347,182.4626319431615,0.0009869815591119976,0.0005508944443918046
660.6064489955504,330.75853256771467,0.08596994347929571,0.14073201929667833
133.32439833703936,762.4508744433145,8.11744619422918,49.61181037037053
1785.0430851095975,822.17452470754,0.00011764813076256997,0.000214952611016546
884.251226327058,231.21487926953384,0.0072628534678344835,0.02166434956515975
703.8353810455959,731.1282807564704,0.04546080771292703,0.19322497086958001
262.34578355082846,221.9370892835461,18.378133461047483,3.2831443847146358
136.49518093204364,364.677172367632,34.24739681242057,26.06903048441872
71.3500215017266,1097.234859559926,359.70955004905437,246.0683443171311
1396.3464714868148,255.07743298351167,0.0006400224739803837,0.0008717700251748547
